,INSTNM,CITY,STABBR,PREDDEG,CONTROL,LOCALE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,NPT4_PUB,NPT4_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,NET_COST,Binary_25k
5692,Heald College-Hayward,Hayward,CA,2,3,12.0,,,,,,,,,0.0,1244.0,0.1101,0.1841,0.3465,0.1278,0.0064,0.0442,0.0338,0.0,0.1471,0.3384,,18773.0,0.7254,,0.6452,,0.4906,0.7788,0.4788,11250.0,124.8980625,0.46230805,,0.405503049,39400.0,0.552346587,18773.0,0.0
2542,Technical Career Institutes,New York,NY,2,3,11.0,,,,,,,,,0.0,3019.0,0.047,0.422,0.3435,0.0321,0.0,0.001,0.0063,0.0063,0.1418,0.1255,,15633.0,0.8532,,0.4165,,0.6,0.7666,0.5593,18715.0,207.77486580000001,0.35393454,,0.255264422,33400.0,0.434140205,15633.0,0.0
291,Lakes Region Community College,Laconia,NH,2,1,32.0,,,,,,,,,0.0,1032.0,0.7345,0.0039,0.0116,0.0039,0.0058,0.001,0.0107,0.0,0.2287,0.5271,15531.0,,0.4431,,0.6165,,0.5143,0.5634,0.3895,,,0.719685039,,0.34073652600000004,,0.714285731,15531.0,1.0
4227,Dade Medical College-Jacksonville,Jacksonville,FL,0,3,11.0,,,,,,,,,0.0,191.0,0.0785,0.8063,0.0785,0.0314,0.0,0.0,0.0052,0.0,0.0,0.0,,28176.0,0.4487,,0.3333,,,0.4936,0.8429,25430.0,282.3251315,0.547491996,,,,,28176.0,
4752,Everest College-Anaheim,Anaheim,CA,1,3,11.0,,,,,,,,,0.0,574.0,0.1463,0.054000000000000006,0.6376,0.0697,0.0139,0.0139,0.0418,0.0,0.0226,0.1115,,21149.0,0.6848,,0.6947,,0.0,0.5537,0.3223,9500.0,105.469475,0.397366846,,0.694735,26200.0,0.495525718,21149.0,0.0
6034,Clarkson University,Potsdam,NY,3,2,33.0,570.0,618.0,548.0,26.0,24.0,27.0,,1187.0,0.0,3060.0,0.831,0.0229,0.0444,0.0353,0.002,0.0003,0.0199,0.0252,0.019,0.0036,,25431.0,0.2813,0.87,,,,0.7773,0.0154,27000.0,299.75535,0.968809074,0.713814759,,68400.0,0.856980681,25431.0,1.0
5079,Utica School of Commerce,Utica,NY,2,3,13.0,,,,,,,,,0.0,275.0,0.7855,0.1418,0.0182,0.0,0.0,0.0,0.0255,0.0,0.0291,0.1927,,13720.0,0.6648,,0.66,,1.0,0.7014,0.787,18900.0,209.82874500000003,0.46608315100000003,,0.285693168,25700.0,0.352313161,13720.0,0.0
2808,SW School of Business and Technical Careers-South Campus,Austin,TX,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600.0,0.096153848,,0.0
1047,Viterbo University,La Crosse,WI,3,2,13.0,,,,24.0,23.0,23.0,,1090.0,0.0,2052.0,0.9089,0.0185,0.021,0.018000000000000002,0.0024,0.0,0.0205,0.0058,0.0049,0.23,,17062.0,0.3796,0.8092,,1.0,,0.7373,0.3093,27000.0,299.75535,0.863868987,0.49323722,,41100.0,0.726507723,17062.0,1.0
4984,Champion Institute of Cosmetology,Palm Springs,CA,1,3,21.0,,,,,,,,,0.0,74.0,0.2568,0.0811,0.5135,0.0,0.0135,0.0135,0.0135,0.0,0.1081,0.8784,,6191.0,0.3387,,1.0,,0.5714,0.2258,0.2838,,,,,0.85712381,,,6191.0,
3888,Ivy Tech Community College-Lafayette,Lafayette,IN,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,155.4287,0.469222097,,,,,,
5794,Georgia Military College-Augusta Campus,Martinez,GA,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500.0,116.571525,0.48091091799999997,,,,,,
3562,Kirksville Area Technical Center,Kirksville,MO,1,1,41.0,,,,,,,,,0.0,27.0,0.963,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,8654.0,,0.8171,,0.85,,1.0,0.3171,0.5556,,,0.857142857,,0.831150649,25700.0,,8654.0,
4867,Tennessee College of Applied Technology-Shelbyville,Shelbyville,TN,1,1,32.0,,,,,,,,,0.0,436.0,0.8509,0.0849,0.0413,0.0046,0.0069,0.0,0.0115,0.0,0.0,0.2431,7117.0,,0.4808,,0.8197,,0.8065,0.0,0.4472,,,,,0.770250515,29400.0,0.528301895,7117.0,0.0
284,American University of Health Sciences,Signal Hill,CA,3,3,21.0,,,,,,,,,0.0,280.0,0.0893,0.0464,0.1107,0.7143,0.0,0.0107,0.0214,0.0071,0.0,0.0,,28145.0,0.5061,0.3333,,,,0.8259,0.5964,31997.0,355.2322939,0.879120879,0.8749989579999999,,36800.0,0.683673441,28145.0,1.0
4364,Faris Technical Institute Inc,Nederland,TX,1,3,22.0,,,,,,,,,0.0,19.0,0.4737,0.4211,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,,19783.0,0.4118,,1.0,,0.0,0.2941,0.8947,,,0.194444444,,0.638883333,,,19783.0,
2579,Rosslyn Training Academy of Cosmetology,Aguada,PR,1,3,21.0,,,,,,,,,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7932.0,1.0,,0.8462,,,0.0,0.5806,,,,,,,,7932.0,
5991,Morris College,Sumter,SC,3,2,13.0,,,,,,,,,0.0,822.0,0.0036,0.972,0.0097,0.0,0.0,0.0012,0.0134,0.0,0.0,0.0061,,13214.0,0.8867,0.5,,,,0.9291,0.1007,30175.0,335.0043588,0.274021352,0.286782537,,23200.0,0.297872335,13214.0,0.0
2765,Sanford-Brown College-Fenton,Fenton,MO,2,3,21.0,,,,,,,,,0.0,216.0,0.2685,0.0833,0.0139,0.0,0.0046,0.0,0.0093,0.0,0.6204,0.0833,,,0.7004,,,,,0.8091,0.6389,19012.0,211.07217459999998,0.40602542799999997,0.49728967399999996,,29300.0,0.386499226,,0.0
5132,Cascadia Community College,Bothell,WA,2,1,21.0,,,,,,,,,0.0,2177.0,0.5825,0.0161,0.0841,0.079,0.0037,0.0028,0.0808,0.0556,0.0955,0.4309,10896.0,,0.1619,,0.6182,,0.4286,0.1089,0.2045,9499.5,105.463924,0.756756757,,0.31538387100000004,,0.619926214,10896.0,1.0
128,Remington College of Nursing Orlando,Lake Mary,FL,3,2,21.0,,,,,,,,,0.0,100.0,0.58,0.18,0.11,0.11,0.0,0.0,0.02,0.0,0.0,0.0,,,0.0,,,,,0.8462,0.68,9500.0,105.469475,0.43884664100000004,,,28900.0,0.367758185,,0.0
3116,Lafayette College,Easton,PA,3,2,21.0,620.0,655.0,635.0,29.0,29.0,30.0,9.0,1283.0,0.0,2452.0,0.6782,0.051,0.06,0.0298,0.0012,0.0004,0.0228,0.06,0.0967,0.0069,,30804.0,0.1065,0.9126,,,,0.4236,0.006,24338.0,270.20169289999995,0.9659574470000001,0.89913123,,69800.0,0.814814806,30804.0,1.0
5156,West Hills College-Coalinga,Coalinga,CA,2,1,32.0,,,,,,,,,0.0,2793.0,0.2241,0.0659,0.5779,0.0508,0.0061,0.0043,0.0218,0.0197,0.0294,0.662,7363.0,,0.3511,,0.5827,,0.3129,0.0731,0.3097,8802.5,97.72579513,0.459214502,,0.297608333,27700.0,0.42338711,7363.0,0.0
485,Shepherd University,Shepherdstown,WV,3,1,31.0,510.0,495.0,,22.0,23.0,20.0,,1007.0,0.0,3695.0,0.8273,0.0842,0.0263,0.0195,0.0046,0.0014,0.0019,0.0035,0.0314,0.1101,9824.0,,0.329,0.6841,,0.2222,,0.5561,0.2353,23149.0,257.00135550000005,0.7538461540000001,0.406839739,,38500.0,0.620039701,9824.0,1.0
1346,Richmond Community College,Hamlet,NC,2,1,32.0,,,,,,,,,0.0,2048.0,0.4326,0.4121,0.02,0.0029,0.0947,0.0005,0.0107,0.0005,0.0259,0.4858,6532.0,,0.6714,,0.605,,0.4903,0.0,0.4219,,,,,0.25881052600000004,22500.0,0.343804538,6532.0,0.0
1066,Vogue Beauty and Barber School,Hiram,GA,1,3,21.0,,,,,,,,,0.0,144.0,0.3264,0.6458,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14781.0,0.9265,,0.8462,,,0.9559,0.5556,16500.0,183.183825,0.496598639,,0.62,14300.0,0.174418598,14781.0,0.0
2606,Dawson Community College,Glendive,MT,2,1,33.0,,,,,,,,,0.0,266.0,0.7519,0.0564,0.0338,0.0,0.0338,0.0038,0.0489,0.0376,0.0338,0.1504,7878.0,,0.3814,,0.5306,,0.875,0.4327,0.2984,10000.0,111.0205,0.765363128,,0.605708943,30800.0,0.465217382,7878.0,0.0
3579,Sanford College of Nursing,Bismarck,ND,3,2,13.0,,,,,,,,,0.0,136.0,0.8456,0.0368,0.0147,0.0,0.0294,0.0,0.0221,0.0,0.0515,0.3088,,,0.2844,,,,,0.7431,0.3603,13000.0,144.32665,1.0,,,52300.0,0.958904088,,1.0
5191,Pennsylvania Institute of Health and Technology,Mount Braddock,PA,2,3,23.0,,,,,,,,,0.0,118.0,0.9407,0.0424,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,,15238.0,0.8173,,0.625,,,0.8269,0.4746,13200.0,146.54706000000002,0.48026315799999997,,0.679718954,21500.0,0.249240115,15238.0,0.0
2651,National American University-Denver,Denver,CO,2,3,11.0,,,,,,,,,0.0,258.0,0.4767,0.2209,0.1512,0.0271,0.0116,0.0116,0.093,0.0,0.0078,0.7868,,,0.7175,,,0.3077,,0.855,0.8372,34486.0,382.8652963,0.48352976700000005,0.151515152,,37800.0,0.573895574,,0.0
4452,Finlandia University,Hancock,MI,3,2,33.0,,,,20.0,19.0,19.0,,930.0,0.0,498.0,0.7289,0.0462,0.0442,0.0141,0.008,0.008,0.0201,0.0582,0.0723,0.0703,,17467.0,0.6462,0.5747,,1.0,,0.8301,0.2076,27500.0,305.306375,0.759493671,0.456425641,,26600.0,0.471544713,17467.0,0.0
1050,Success Schools,Merrillville,IN,1,3,21.0,,,,,,,,,0.0,130.0,0.1615,0.5385,0.2692,0.0,0.0077,0.0,0.0231,0.0,0.0,0.0846,,9626.0,0.574,,0.9,,0.875,0.6592,0.4846,8909.0,98.90816345,0.45505618,,0.885268852,,,9626.0,
1368,Colorado Technical University,Westminster,CO,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35500.0,394.122775,0.433425623,,,44100.0,0.602325737,,1.0
5124,ITT Technical Institute-Kansas City,Kansas City,MO,2,3,11.0,,,,,,,,,0.0,362.0,0.6464,0.2403,0.0387,0.0055,0.0028,0.0055,0.0249,0.0,0.0359,0.1713,,23325.0,0.7489,,,,,0.8139,0.7403,25833.5,286.80480869999997,0.394119686,0.44044248700000005,,38400.0,0.591855824,23325.0,0.0
3349,Roman Academy of Beauty Culture,Hawthorne,NJ,1,3,21.0,,,,,,,,,0.0,61.0,0.5902,0.0328,0.2951,0.0,0.0,0.0,0.0328,0.0,0.0492,0.1967,,24401.0,0.4286,,0.8696,,0.75,0.4286,0.2951,7667.0,85.11941735,0.605263158,,0.750023077,20400.0,0.376344085,24401.0,0.0
454,Northwestern Michigan College,Traverse City,MI,2,1,33.0,,,,,,,,,0.0,4241.0,0.863,0.0257,0.0116,0.02,0.0054,0.0007,0.0217,0.0047,0.0472,0.5513,8333.0,,0.4131,,,,,0.3904,0.3597,15888.0,176.38937040000002,0.620921802,0.1519,,28200.0,0.446093738,8333.0,0.0
4730,Northwestern Oklahoma State University,Alva,OK,3,1,33.0,,,,20.0,19.0,20.0,,930.0,0.0,2005.0,0.6673,0.0693,0.0668,0.0065,0.0678,0.005,0.0045,0.0384,0.0743,0.2439,5842.0,,0.4177,0.5917,,0.3519,,0.4301,0.1892,15000.0,166.53075,0.726507714,0.311701926,,36100.0,0.573313773,5842.0,0.0
1888,Southern Nazarene University,Bethany,OK,3,2,21.0,,,,,,,,,0.0,1694.0,0.6706,0.1423,0.062,0.0283,0.0502,0.0053,0.0,0.0248,0.0165,0.0372,,18428.0,0.5369,0.6764,,,,0.7944,0.3551,18750.0,208.1634375,0.837111671,0.439445108,,45800.0,0.732967019,18428.0,1.0
3764,Alaska Christian College,Soldotna,AK,1,2,41.0,,,,,,,,,0.0,53.0,0.0943,0.0,0.0377,0.0,0.8302,0.0,0.0377,0.0,0.0,0.0755,,8393.0,1.0,,0.4706,,0.5,0.65,0.2264,,,,,0.288873333,,,8393.0,
3540,Remington College-North Houston Campus,Houston,TX,1,2,11.0,,,,,,,,,0.0,474.0,0.1097,0.3734,0.4873,0.0084,0.0,0.0021,0.0169,0.0021,0.0,0.0,,22777.0,0.7486,,0.7268,,,0.578,0.403,9500.0,105.469475,0.43884664100000004,,0.699476049,27200.0,0.386351973,22777.0,0.0
1113,Tompkins Cortland Community College,Dryden,NY,2,1,31.0,,,,,,,,,0.0,3040.0,0.6928,0.1286,0.0977,0.0138,0.0013,0.001,0.0395,0.0145,0.0109,0.1882,9409.0,,0.3444,,0.5279,,0.3333,0.3424,0.1814,12000.0,133.2246,0.595788392,,0.26282586399999996,29900.0,0.492063493,9409.0,0.0
5685,Unitek College,Fremont,CA,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10281.0,114.14017609999999,1.0,,,,,,
3930,ITT Technical Institute-Canton,Canton,MI,2,3,21.0,,,,,,,,,0.0,442.0,0.5543,0.3552,0.0226,0.0136,0.0023,0.0,0.0181,0.0,0.0339,0.3145,,23278.0,0.7245,,,,,0.8555,0.7919,25833.5,286.80480869999997,0.394119686,0.371167485,,38400.0,0.591855824,23278.0,0.0
4153,Everest University-Orange Park,Orange Park,FL,1,3,21.0,,,,,,,,,0.0,711.0,0.4318,0.4276,0.0689,0.0169,0.0084,0.0028,0.038,0.0,0.0056,0.1913,,22520.0,0.752,,,,,0.6108,0.7454,28332.0,314.54328060000006,0.27469172,0.44940831299999995,,26200.0,0.405563354,22520.0,0.0
3732,American College of Acupuncture and Oriental Med,Houston,TX,4,3,11.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,Rockland County BOCES-Practical Nursing Program,West Nyack,NY,1,1,21.0,,,,,,,,,0.0,126.0,0.2222,0.5873,0.1429,0.0238,0.0,0.0,0.0079,0.0,0.0159,0.3413,23042.0,,0.5755,,0.6,,0.8,0.7829999999999999,0.7302,6400.0,71.05311999999999,0.5862068970000001,,0.766383178,46800.0,0.876923084,23042.0,1.0
1925,Everest College-Thornton,Thornton,CO,1,3,21.0,,,,,,,,,0.0,371.0,0.4124,0.0296,0.4367,0.0162,0.0162,0.0027,0.0539,0.0,0.0323,0.2237,,19139.0,0.742,,0.7015,,0.3636,0.5602,0.4906,9500.0,105.469475,0.298241329,,0.548255727,26400.0,0.42726022,19139.0,0.0
6224,Hair Academy of Safford,Safford,AZ,1,3,41.0,,,,,,,,,0.0,64.0,0.5469,0.0313,0.3438,0.0313,0.0313,0.0,0.0,0.0,0.0156,0.0,,4536.0,0.5870000000000001,,0.7447,,,0.1957,0.25,,,0.425925926,,0.8973923079999999,12600.0,,4536.0,
355,Benedictine University,Lisle,IL,3,2,21.0,,,,22.0,23.0,23.0,8.0,1030.0,0.0,3739.0,0.4491,0.0968,0.0861,0.1417,0.0024,0.0029,0.0,0.0187,0.2022,0.1878,,19778.0,0.3644,0.7322,,0.0,,0.5865,0.2709,21500.0,238.694075,0.813323005,0.528817408,,51000.0,0.699248135,19778.0,1.0
5584,College of the Mainland,Texas City,TX,2,1,22.0,,,,,,,,,0.0,4188.0,0.5275,0.1624,0.2734,0.027000000000000003,0.0036,0.0017,0.0045,0.0,0.0,0.7323,7864.0,,0.2566,,0.5431,,0.4579,0.0761,0.3338,6813.0,75.63826665,,,0.138307214,28400.0,0.469104677,7864.0,0.0
6154,Cosmetology Career Center LLC,Carrollton,TX,1,3,21.0,,,,,,,,,0.0,215.0,0.5628,0.1256,0.2558,0.0465,0.0047,0.0,0.0,0.0047,0.0,0.0,,19862.0,0.3731,,0.7895,,,0.5373,0.3442,13310.0,147.7682855,0.6073298429999999,,0.719555402,23400.0,0.472636819,19862.0,0.0
4781,Lex La-Ray Technical Center,Lexington,MO,1,1,32.0,,,,,,,,,0.0,35.0,0.9143,0.0857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12586.0,,0.7419,,0.64,,,0.8226,0.4286,9121.5,101.26734909999999,0.644444444,,0.639996,,,12586.0,
4382,Long Island Beauty School-Hauppauge,Hauppauge,NY,1,3,21.0,,,,,,,,,0.0,311.0,0.746,0.0643,0.1254,0.0,0.0,0.0129,0.0064,0.0032,0.0418,0.2797,,13355.0,0.3711,,0.9014,,0.9412,0.3889,0.3505,7670.0,85.1527235,0.7008547009999999,,0.7594157890000001,19400.0,0.324200898,13355.0,0.0
5429,La Roche College,Pittsburgh,PA,3,2,21.0,460.0,460.0,425.0,21.0,19.0,20.0,7.0,931.0,0.0,1344.0,0.6533,0.0662,0.0134,0.0082,0.0,0.0,0.0104,0.1295,0.119,0.1592,,17708.0,0.3833,0.7190000000000001,,,,0.7718,0.2245,25000.0,277.55125,0.8700147709999999,0.49186329100000004,,38700.0,0.644359469,17708.0,1.0
121,Cleveland State University,Cleveland,OH,3,1,11.0,510.0,520.0,,22.0,22.0,22.0,,1030.0,0.0,11484.0,0.6276,0.1919,0.0489,0.0245,0.0021,0.0011,0.0269,0.0477,0.0293,0.2261,16750.0,,0.4344,0.6721,,0.5789,,0.6316,0.3078,24000.0,266.4492,0.692537909,0.327088119,,39300.0,0.636117578,16750.0,1.0
2827,Georgia Christian University,Atlanta,GA,3,2,21.0,,,,,,,,,0.0,156.0,0.0,0.0,0.0,0.1282,0.0,0.0,0.0,0.8718,0.0,0.0064,,20385.0,0.0292,0.5,,,,0.0219,0.9167,,,,,,,,20385.0,
5155,H Councill Trenholm State Technical College,Montgomery,AL,1,1,12.0,,,,,,,,,0.0,1262.0,0.4263,0.5523,0.0048,0.0095,0.0008,0.0,0.0024,0.0,0.004,0.4374,6067.0,,0.6097,,0.4979,,0.4045,0.0,0.456,,,,,0.5062399999999999,21000.0,0.343648195,6067.0,0.0
6199,Nazareth College,Rochester,NY,3,2,21.0,,,,,,,,,0.0,1995.0,0.7268,0.0496,0.0451,0.0246,0.0055,0.0,0.0145,0.0155,0.1183,0.0526,,25936.0,0.3069,0.7859999999999999,,,,0.7771,0.0693,26497.5,294.17656989999995,0.932944606,0.7043890070000001,,43900.0,0.723611116,25936.0,1.0
1428,Regency Beauty Institute-Toledo,Holland,OH,1,3,21.0,,,,,,,,,0.0,83.0,0.1566,0.3253,0.0361,0.0,0.012,0.0,0.0361,0.0,0.4337,0.0,,20785.0,0.8846,,0.3889,,,0.8654,0.2651,14144.0,157.02739519999997,0.47496977,,,19600.0,0.333333343,20785.0,0.0
3512,University of Phoenix-Baton Rouge Campus,Baton Rouge,LA,3,3,12.0,,,,,,,,,0.0,470.0,0.1298,0.5106,0.034,0.0064,0.0021,0.0,0.0149,0.0,0.3021,0.0,,18174.0,0.7102,0.3793,,,,0.6852,0.8817,35500.0,394.122775,0.40653404299999996,,,53400.0,0.705231071,18174.0,1.0
1188,Wesleyan University,Middletown,CT,3,2,13.0,690.0,700.0,700.0,31.0,32.0,31.0,9.0,1387.0,0.0,2888.0,0.5294,0.07200000000000001,0.0966,0.0796,0.0007,0.001,0.0582,0.0828,0.0796,0.0,,24520.0,0.1837,0.9508,,,,0.3615,0.0021,18633.0,206.8644977,0.9627118640000001,0.910952795,,50900.0,0.658314347,24520.0,1.0
854,South Hills School of Business and Technology-Altoona,Altoona,PA,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19500.0,216.489975,0.6784565920000001,,,29200.0,0.46580407,,0.0
2794,Wilberforce University,Wilberforce,OH,3,2,41.0,,,,,,,,,0.0,463.0,0.0302,0.9158,0.0043,0.0,0.0065,0.0022,0.0,0.0086,0.0324,0.0259,,16008.0,0.8229,0.7414,,,,0.9486,0.1901,29750.0,330.2859875,0.609756098,0.39120709,,32200.0,0.56764704,16008.0,0.0
1717,Everest Institute-Cross Lanes,Cross Lanes,WV,1,3,22.0,,,,,,,,,0.0,232.0,0.8190000000000001,0.1293,0.0129,0.0043,0.0,0.0,0.0302,0.0,0.0043,0.0,,24945.0,0.8254,,0.625,,,0.6983,0.5862,9500.0,105.469475,0.203513022,,0.5827,25200.0,0.357803166,24945.0,0.0
1212,Mid-Del Technology Center,Midwest City,OK,1,1,21.0,,,,,,,,,0.0,114.0,0.4825,0.3158,0.0526,0.0175,0.0614,0.0,0.0,0.0,0.0702,0.2807,5109.0,,0.3661,,0.2857,,0.2,0.0,0.6754,,,,,0.7426764709999999,,,5109.0,
2150,Career College Consultants,Los Angeles,CA,1,3,11.0,,,,,,,,,0.0,146.0,0.1164,0.1781,0.4384,0.2055,0.0274,0.0,0.0068,0.0205,0.0068,0.274,,17448.0,0.6691,,0.6944,,0.7778,0.4582,0.6644,9500.0,105.469475,0.315151515,,0.769972,,,17448.0,
4567,Stephens College,Columbia,MO,3,2,12.0,535.0,495.0,515.0,23.0,24.0,21.0,,1047.0,0.0,646.0,0.7043,0.1796,0.0232,0.0155,0.0031,0.0031,0.0619,0.0,0.0093,0.1935,,23175.0,0.5929,0.6715,,,,0.8529,0.2241,26250.0,291.4288125,0.8154506440000001,0.574928859,,30700.0,0.548275888,23175.0,0.0
1727,Hamilton Technical College,Davenport,IA,1,3,12.0,,,,,,,,,0.0,177.0,0.7909999999999999,0.0508,0.096,0.0113,0.0,0.0,0.0226,0.0,0.0282,0.0,,13742.0,0.8211,,,,,0.9725,0.5254,9500.0,105.469475,0.560859189,0.764322222,,35800.0,0.515060246,13742.0,0.0
1805,Tougaloo College,Tougaloo,MS,3,2,12.0,451.0,402.0,,18.0,18.0,18.0,,864.0,0.0,877.0,0.0137,0.9783,0.0046,0.0023,0.0011,0.0,0.0,0.0,0.0,0.0319,,11263.0,0.8498,0.6996,,,,0.8179,0.0513,34500.0,383.020725,0.355789474,0.505641535,,29500.0,0.388000011,11263.0,0.0
5440,Erie Institute of Technology Inc,Erie,PA,2,3,22.0,,,,,,,,,0.0,216.0,0.8843,0.0602,0.0185,0.0046,0.0093,0.0,0.0231,0.0,0.0,0.0,,15797.0,0.75,,0.8701,,,0.8729,0.3704,13863.0,153.90771919999997,0.655629139,,0.6462938779999999,,0.541935503,15797.0,0.0
1748,Bethune-Cookman University,Daytona Beach,FL,3,2,13.0,415.0,405.0,,17.0,16.0,17.0,,812.0,0.0,3723.0,0.0223,0.895,0.0282,0.0021,0.0008,0.0027,0.0185,0.0158,0.0145,0.0304,,17057.0,0.7762,0.6298,,0.0,,0.9369,0.0647,35650.0,395.78808250000003,0.381695268,0.469190244,,28700.0,0.405607462,17057.0,0.0
2988,Milan Institute of Cosmetology-Visalia,Visalia,CA,1,3,12.0,,,,,,,,,0.0,276.0,0.1884,0.029,0.7174,0.0145,0.0145,0.0036,0.0109,0.0,0.0217,0.0,,16651.0,0.6562,,0.5417,,,0.618,0.3225,14252.0,158.2264166,0.291276491,,0.620261519,18900.0,0.228511527,16651.0,0.0
2223,Wood Tobe-Coburn School,New York,NY,2,3,11.0,,,,,,,,,0.0,476.0,0.0546,0.3277,0.521,0.0336,0.0,0.0021,0.0462,0.0,0.0147,0.0,,12941.0,0.8791,,0.7989,,,0.9513,0.0672,12000.0,133.2246,0.612040134,,0.761226735,33800.0,0.526315808,12941.0,0.0
2266,Texas Health School,Houston,TX,1,3,11.0,,,,,,,,,0.0,178.0,0.2921,0.3539,0.2978,0.0449,0.0056,0.0,0.0,0.0,0.0056,0.1292,,14530.0,0.2785,,0.8689,,0.7333,0.2283,0.5674,6300.0,69.942915,0.643678161,,0.868568041,,0.262295067,14530.0,0.0
3305,American Advanced Technicians Institute,Hialeah,FL,1,3,21.0,,,,,,,,,0.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11346.0,0.6579,,,,,0.386,0.6907,6544.0,72.6518152,0.645669291,,,,0.48120302,11346.0,0.0
4446,West Virginia University Hospital Departments of Rad Tech and Nutrition,Morgantown,WV,1,2,13.0,455.0,465.0,,22.0,22.0,22.0,,1017.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5777.0,0.1364,,,,,0.3182,0.2381,,,,0.8824,,,,5777.0,
279,Global Health College,Alexandria,VA,1,3,12.0,,,,,,,,,0.0,265.0,0.0302,0.2981,0.0528,0.0453,0.0,0.0,0.0075,0.3132,0.2528,0.6491,,38420.0,0.2929,,0.6452,,0.65,0.41,0.8453,14390.0,159.7584995,0.658536585,,0.607928904,,,38420.0,
3322,Georgia Northwestern Technical College,Rome,GA,1,1,13.0,,,,,,,,,0.0,5220.0,0.79,0.1138,0.0695,0.0063,0.0025,0.0006,0.0167,0.0002,0.0004,0.6015,4779.0,,0.7079,,0.5131,,0.4384,0.2145,0.4368,6334.0,70.3203847,,,0.400812367,25700.0,0.435506254,4779.0,0.0
1538,Athens Technical College,Athens,GA,1,1,12.0,,,,,,,,,0.0,4279.0,0.6401,0.2101,0.0404,0.0276,0.0016,0.0012,0.0049,0.003,0.071,0.7055,5728.0,,0.5971,,0.5944,,0.4154,0.0,0.4245,,,,,0.38103422299999995,26900.0,0.437837839,5728.0,0.0
3481,Thunderbird School of Global Management,Glendale,AZ,1,2,21.0,,,,,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,,,,,,,,0.850000024,,1.0
5259,Saint Elizabeth College of Nursing,Utica,NY,2,2,13.0,,,,,,,,,0.0,159.0,0.9119,0.0189,0.0189,0.0126,0.0,0.0,0.0252,0.0126,0.0,0.5472,,20677.0,0.4974,,0.8333,,1.0,0.8083,0.4654,18385.5,204.1167403,0.9214659690000001,,0.442276923,55800.0,0.848101258,20677.0,1.0
3791,Lone Star College System,The Woodlands,TX,2,1,13.0,,,,,,,,,0.0,56288.0,0.3416,0.1817,0.3466,0.0612,0.0031,0.0,0.0279,0.0,0.038,0.6533,6141.0,,0.3544,,0.6183,,0.5161,0.2077,0.3201,11793.0,130.9264757,0.507036747,,0.161664823,32900.0,0.540549576,6141.0,0.0
2699,Freed-Hardeman University,Henderson,TN,3,2,32.0,540.0,520.0,,24.0,25.0,23.0,,1098.0,0.0,1290.0,0.8775,0.0574,0.014,0.0023,0.0031,0.0,0.0171,0.0209,0.0078,0.0217,,18905.0,0.3423,0.7757,,,,0.6225,0.0347,26950.0,299.2002475,0.8089887640000001,0.539727456,,37000.0,0.593429148,18905.0,0.0
833,Memorial School of Nursing,Albany,NY,2,2,13.0,,,,,,,,,0.0,123.0,0.8537,0.1057,0.0163,0.0244,0.0,0.0,0.0,0.0,0.0,0.9024,,12109.0,0.3717,,0.6667,,,0.823,0.7073,12926.5,143.5106493,0.802325581,,,,0.953125,12109.0,1.0
1587,Ivy Tech Community College-Southeast,Madison,IN,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,155.4287,0.469222097,,,,,,
